_id,name,lat,long,category,geometry,distance
6135fed00c5109129a29ae5e,Us Helicopter,40.70243706965688,-74.0131224765933,Airport Terminal,"{'type': 'Point', 'coordinates': [-74.0131224765933, 40.70243706965688]}",2.8386463729071836
6135fed00c5109129a29ae24,Sunflower Child Care,40.67438878644013,-73.99781105012212,Preschool,"{'type': 'Point', 'coordinates': [-73.99781105012212, 40.67438878644013]}",2.8658605873276657
6135fed00c5109129a29ae4e,The Malt House FiDi,40.7094042310673,-74.00984190111932,Bar,"{'type': 'Point', 'coordinates': [-74.00984190111932, 40.7094042310673]}",2.868432589316083
6135fed00c5109129a29adf8,Williamsburg Northside Preschool,40.7165696587607,-73.95866428835357,Preschool,"{'type': 'Point', 'coordinates': [-73.95866428835357, 40.7165696587607]}",2.884927826633884
6135fed00c5109129a29ae9d,Modern Love Brooklyn,40.709911052953565,-73.95100799464392,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.95100799464392, 40.709911052953565]}",2.889064557778095
6135fed00c5109129a29ae13,CBE Early Childhood Center,40.67090335583314,-73.9745379335124,Preschool,"{'type': 'Point', 'coordinates': [-73.9745379335124, 40.67090335583314]}",2.8894839011666167
6135fed00c5109129a29ae14,Sky Is The Limit Inc.,40.6905665,-73.9469348,Preschool,"{'type': 'Point', 'coordinates': [-73.9469348, 40.6905665]}",2.8953200143379627
6135fed00c5109129a29ae15,Ecare Careers,40.7028885,-74.0138771,Preschool,"{'type': 'Point', 'coordinates': [-74.0138771, 40.7028885]}",2.9123680189306556
6135fed00c5109129a29ae65,Northside Car Service,40.716978,-73.958776,Taxi,"{'type': 'Point', 'coordinates': [-73.958776, 40.716978]}",2.9142817582296083
6135fed00c5109129a29ae9f,Natural Blend,40.67381852431168,-73.9629234409728,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.9629234409728, 40.67381852431168]}",2.9207039536026933
6135fed00c5109129a29ae16,Gold Material Montessori School,40.722832,-73.982587,Preschool,"{'type': 'Point', 'coordinates': [-73.982587, 40.722832]}",2.932832111311463
6135fed00c5109129a29aea7,Punjabi Grocery & Deli,40.722418377692485,-73.98694780645458,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.98694780645458, 40.722418377692485]}",2.9337464882833495
6135fed00c5109129a29ae31,Basquiat's Bottle,40.68052683711768,-73.95263170515346,Nightclub,"{'type': 'Point', 'coordinates': [-73.95263170515346, 40.68052683711768]}",2.937414822804259
6135fed00c5109129a29ae60,Mobil Car Service,40.711238861083984,-73.95133972167969,Taxi Stand,"{'type': 'Point', 'coordinates': [-73.95133972167969, 40.711238861083984]}",2.944614030452163
6135fed00c5109129a29aeb1,The Butcher's Daughter,40.72059272367272,-73.99490554160472,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.99490554160472, 40.72059272367272]}",2.944849034952608
6135fed00c5109129a29ae3a,The Box,40.72183514522036,-73.99200009718089,Nightclub,"{'type': 'Point', 'coordinates': [-73.99200009718089, 40.72183514522036]}",2.981774752906412
6135fed00c5109129a29aeb8,Wild Ginger Vegetarian Kitchen,40.7204313711967,-73.99663971306008,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.99663971306008, 40.7204313711967]}",2.9926443809701353
6135fed00c5109129a29ae6b,Bus Charter Rental,40.720756,-73.99605799999999,Transportation Service,"{'type': 'Point', 'coordinates': [-73.99605799999999, 40.720756]}",3.0028597797110943
6135fed00c5109129a29ae28,Smarter Toddler Nursery & Preschool,40.7202420127478,-73.96306854341259,Preschool,"{'type': 'Point', 'coordinates': [-73.96306854341259, 40.7202420127478]}",3.0150363109156677
6135fed00c5109129a29ae32,The Blond,40.71924234753701,-74.00006632090165,Nightclub,"{'type': 'Point', 'coordinates': [-74.00006632090165, 40.71924234753701]}",3.0241854934325656
6135fed00c5109129a29ae29,Kiddie Academy of Tribeca,40.7153357,-74.0068135,Preschool,"{'type': 'Point', 'coordinates': [-74.0068135, 40.7153357]}",3.0578539793959005
6135fed00c5109129a29aeab,Divya's Kitchen,40.72350129817862,-73.98830432442786,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.98830432442786, 40.72350129817862]}",3.0749025292341177
6135fed00c5109129a29ae69,NYC Airport Limo,40.71236189705592,-74.01034623384476,Transportation Service,"{'type': 'Point', 'coordinates': [-74.01034623384476, 40.71236189705592]}",3.0808931146006477
6135fed00c5109129a29ae59,La Linea,40.72355,-73.988554,Nightclub,"{'type': 'Point', 'coordinates': [-73.988554, 40.72355]}",3.084826062845132
6135fed00c5109129a29ae45,Public Arts,40.72294781563586,-73.99172649617472,Nightclub,"{'type': 'Point', 'coordinates': [-73.99172649617472, 40.72294781563586]}",3.091667362413727
6135fed00c5109129a29ae18,Ms. Lam Montessori,40.719024,-73.958356,Preschool,"{'type': 'Point', 'coordinates': [-73.958356, 40.719024]}",3.1161511703409466
6135fed00c5109129a29aeb3,Nish Nūsh,40.71553710116416,-74.00772452925565,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-74.00772452925565, 40.71553710116416]}",3.1293704601647376
6135fed00c5109129a29aeb6,Hana Food,40.71398958519538,-73.95117126036894,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.95117126036894, 40.71398958519538]}",3.136182374317176
6135fed00c5109129a29ae88,Petropolis,40.7079952,-74.0143571,Pet Store,"{'type': 'Point', 'coordinates': [-74.0143571, 40.7079952]}",3.1367855022657056
6135fed00c5109129a29ae58,Café Select,40.72161010692791,-73.99754935696119,Swiss Restaurant,"{'type': 'Point', 'coordinates': [-73.99754935696119, 40.72161010692791]}",3.144282226896218
6135fed00c5109129a29ae83,Apex Coach,40.67192316055298,-73.99888180196285,Airport Tram,"{'type': 'Point', 'coordinates': [-73.99888180196285, 40.67192316055298]}",3.1481546044153843
6135fed00c5109129a29ae9c,Le Botaniste,40.7205446957552,-74.00013783329237,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-74.00013783329237, 40.7205446957552]}",3.149407526810882
6135fed00c5109129a29ae3f,FlashDancers Downtown,40.71435,-74.0098,Nightclub,"{'type': 'Point', 'coordinates': [-74.0098, 40.71435]}",3.176372196803905
6135fed00c5109129a29ae19,Bright Horizons in 90 Washington on West Street,40.70808107301849,-74.0149106830358,Preschool,"{'type': 'Point', 'coordinates': [-74.0149106830358, 40.70808107301849]}",3.183311058670285
6135fed00c5109129a29aeb7,Vinnie's Pizzeria,40.718849475608906,-73.95664316449509,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.95664316449509, 40.718849475608906]}",3.1890858458334264
6135fed00c5109129a29ae4a,The Grey Dog - Nolita,40.72305146326703,-73.99579507955971,Café,"{'type': 'Point', 'coordinates': [-73.99579507955971, 40.72305146326703]}",3.2249698494233763
6135fed00c5109129a29ae36,Nublu 151,40.72560601630192,-73.97797824808106,Nightclub,"{'type': 'Point', 'coordinates': [-73.97797824808106, 40.72560601630192]}",3.2416039235112404
6135fed00c5109129a29aea9,by CHLOE.,40.72277,-73.9972,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.9972, 40.72277]}",3.246325893495066
6135fed00c5109129a29aeb2,Lekka Burger,40.715246,-74.010559,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-74.010559, 40.715246]}",3.288766477972522
6135fed00c5109129a29ae2e,The Wing SoHo,40.72172530215573,-74.00083973298351,Club House,"{'type': 'Point', 'coordinates': [-74.00083973298351, 40.72172530215573]}",3.2921565570321567
6135fed00c5109129a29aea0,Juice Press,40.71478769908051,-74.0111317502157,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-74.0111317502157, 40.71478769908051]}",3.2945917788942505
6135fed00c5109129a29ae66,Lower East Side Car Service,40.726151,-73.977334,Taxi,"{'type': 'Point', 'coordinates': [-73.977334, 40.726151]}",3.3058475764692763
6135fed00c5109129a29ae93,Avant Garden,40.72616113541542,-73.98386607655708,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.98386607655708, 40.72616113541542]}",3.310197641224669
6135fed00c5109129a29ae79,One World Observatory,40.712819,-74.013274,Scenic Lookout,"{'type': 'Point', 'coordinates': [-74.013274, 40.712819]}",3.313873492825187
6135fed00c5109129a29aea4,Ladybird,40.72651436911113,-73.98466888002645,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.98466888002645, 40.72651436911113]}",3.3559513331488158
6135fed00c5109129a29ae34,Verboten,40.721950413184,-73.95888266191815,Nightclub,"{'type': 'Point', 'coordinates': [-73.95888266191815, 40.721950413184]}",3.3589603455141503
6135fed00c5109129a29aebf,JuiceryKitchen,40.717929780969385,-73.95218873184832,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.95218873184832, 40.717929780969385]}",3.3638611208481244
6135fed00c5109129a29ae1b,Tribeca KinderCare,40.71657409890642,-74.01050136441802,Preschool,"{'type': 'Point', 'coordinates': [-74.01050136441802, 40.71657409890642]}",3.380575595590253
6135fed00c5109129a29ae56,Schimanski,40.72217447676173,-73.95886689054103,Nightclub,"{'type': 'Point', 'coordinates': [-73.95886689054103, 40.72217447676173]}",3.380680581739285
6135fed00c5109129a29aebd,Double Zero,40.72610826388715,-73.98980624666206,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.98980624666206, 40.72610826388715]}",3.385915164209708
6135fed00c5109129a29aea5,Spicy Moon,40.72675410362935,-73.98709466079313,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.98709466079313, 40.72675410362935]}",3.410419876039749
6135fed00c5109129a29ae76,Airport Shuttle to JFK,40.72683,-73.98664,Taxi,"{'type': 'Point', 'coordinates': [-73.98664, 40.72683]}",3.4125979593853217
6135fed00c5109129a29ae62,Corporate Express Travel,40.72242903386563,-74.00240421295166,Travel Agency,"{'type': 'Point', 'coordinates': [-74.00240421295166, 40.72242903386563]}",3.4286472353579285
6135fed00c5109129a29ae87,Happy Paws,40.72531116428828,-73.99515924953168,Pet Store,"{'type': 'Point', 'coordinates': [-73.99515924953168, 40.72531116428828]}",3.4365891699117492
6135fed00c5109129a29aeb4,Superiority Burger,40.72754947104763,-73.9832897923765,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.9832897923765, 40.72754947104763]}",3.460194227087131
6135fed00c5109129a29ae47,Fanelli Café,40.724607,-73.998751,American Restaurant,"{'type': 'Point', 'coordinates': [-73.998751, 40.724607]}",3.4872890168580932
6135fed00c5109129a29ae43,11th Street Bar,40.72815492207737,-73.98124327406705,Bar,"{'type': 'Point', 'coordinates': [-73.98124327406705, 40.72815492207737]}",3.5195245148409353
6135fed00c5109129a29ae1c,Giocare Preschool,40.66555,-73.98946,Preschool,"{'type': 'Point', 'coordinates': [-73.98946, 40.66555]}",3.5268966014107854
6135fed00c5109129a29ae61,Eastern Car Service,40.66542147744765,-73.98895025253296,Taxi,"{'type': 'Point', 'coordinates': [-73.98895025253296, 40.66542147744765]}",3.5317917903456104
6135fed00c5109129a29ae4b,Sidecar,40.66532056814904,-73.98956313632414,American Restaurant,"{'type': 'Point', 'coordinates': [-73.98956313632414, 40.66532056814904]}",3.5536901103018055
6135fed00c5109129a29ae97,Champs Diner,40.70833454520133,-73.94081610648125,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.94081610648125, 40.70833454520133]}",3.584177478288505
6135fed00c5109129a29aead,B & H Dairy,40.728357538879855,-73.98790536256817,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.98790536256817, 40.728357538879855]}",3.5977871150715193
6135fed00c5109129a29ae1f,Preschool of the Arts at Cooper Square,40.72845435698022,-73.99064406752586,Preschool,"{'type': 'Point', 'coordinates': [-73.99064406752586, 40.72845435698022]}",3.656081143206475
6135fed00c5109129a29ae21,Educove,40.7181492,-74.0137623,Preschool,"{'type': 'Point', 'coordinates': [-74.0137623, 40.7181492]}",3.7029849303722076
6135fed00c5109129a29ae22,Katmint Early Learning Initiative,40.68868637084961,-73.93765258789062,Preschool,"{'type': 'Point', 'coordinates': [-73.93765258789062, 40.68868637084961]}",3.7050864149273766
6135fed00c5109129a29ae23,The Katmint LLC,40.68850979106991,-73.93761341740186,Preschool,"{'type': 'Point', 'coordinates': [-73.93761341740186, 40.68850979106991]}",3.7129565554658672
6135fed00c5109129a29ae25,Francis of Paola ELC,40.71554,-73.943451,Preschool,"{'type': 'Point', 'coordinates': [-73.943451, 40.71554]}",3.7632784126220162
6135fed00c5109129a29ae26,brooklyn treehouse,40.66383588774515,-73.99209065704919,Preschool,"{'type': 'Point', 'coordinates': [-73.99209065704919, 40.66383588774515]}",3.765229378527935
6135fed00c5109129a29ae74,Blink Travel,40.729056,-73.993305,Airport Service,"{'type': 'Point', 'coordinates': [-73.993305, 40.729056]}",3.779600456408423
6135fed00c5109129a29ae6f,Amazing New York Limo Service,40.72346878051758,-74.00883483886719,Rental Car Location,"{'type': 'Point', 'coordinates': [-74.00883483886719, 40.72346878051758]}",3.8395914842309415
6135fed00c5109129a29aeb0,Xilonen,40.723491,-73.951925,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.951925, 40.723491]}",3.8404763384346214
6135fed00c5109129a29ae84,Angel Miles Bus Charter and Limo,40.66379165649414,-73.9952163696289,Bus Station,"{'type': 'Point', 'coordinates': [-73.9952163696289, 40.66379165649414]}",3.8474934565790466
6135fed00c5109129a29ae6a,America United Car & Limo Service,40.7230779208348,-73.9503989552724,Taxi,"{'type': 'Point', 'coordinates': [-73.9503989552724, 40.7230779208348]}",3.887046685699584
6135fed00c5109129a29ae27,14th Street Y Preschool,40.73141098022461,-73.98320007324219,Preschool,"{'type': 'Point', 'coordinates': [-73.98320007324219, 40.73141098022461]}",3.8881353455689465
6135fed00c5109129a29ae51,Le Poisson Rouge,40.72849014927854,-73.99995206555748,Rock Club,"{'type': 'Point', 'coordinates': [-73.99995206555748, 40.72849014927854]}",3.9203837818159597
6135fed00c5109129a29ae75,Emigrate Canada,40.73086864241804,-73.99272680282593,Airport Service,"{'type': 'Point', 'coordinates': [-73.99272680282593, 40.73086864241804]}",3.959916333501444
6135fed00c5109129a29ae4d,Webster Hall,40.73169799836348,-73.98922693741638,Music Venue,"{'type': 'Point', 'coordinates': [-73.98922693741638, 40.73169799836348]}",3.983299613196432
6135fed00c5109129a29aebc,Beyond Sushi,40.73280955766724,-73.98600191799638,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.98600191799638, 40.73280955766724]}",4.064141299752404
6135fed00c5109129a29ae3c,Good Room,40.72693016078728,-73.95297436245761,Nightclub,"{'type': 'Point', 'coordinates': [-73.95297436245761, 40.72693016078728]}",4.095551620734697
6135fed00c5109129a29ae48,The Buzz Nightclub,40.66355048728836,-73.95863448433171,Nightclub,"{'type': 'Point', 'coordinates': [-73.95863448433171, 40.66355048728836]}",4.097697139485719
6135fed00c5109129a29ae89,Doggy Style NYC,40.73245935362439,-73.99415828029825,Pet Store,"{'type': 'Point', 'coordinates': [-73.99415828029825, 40.73245935362439]}",4.1628823451332835
6135fed00c5109129a29ae7c,New York Passport Agency,40.72850687578294,-74.00692748733293,Government Building,"{'type': 'Point', 'coordinates': [-74.00692748733293, 40.72850687578294]}",4.20344986471144
6135fed00c5109129a29aeaf,Peacefood Café,40.73319105994511,-73.99295917113982,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-73.99295917113982, 40.73319105994511]}",4.2144972929547215
6135fed00c5109129a29ae55,The Grey Dog - West Village,40.7299318602736,-74.00401030816786,American Restaurant,"{'type': 'Point', 'coordinates': [-74.00401030816786, 40.7299318602736]}",4.216781179911384
6135fed00c5109129a29ae54,The Grey Dog - Union Square,40.7337008382065,-73.9929741495884,Café,"{'type': 'Point', 'coordinates': [-73.9929741495884, 40.7337008382065]}",4.269692978162821
6135fed00c5109129a29ae82,New York Skyports Seaplane Base,40.73495887716983,-73.97299073366773,Airport,"{'type': 'Point', 'coordinates': [-73.97299073366773, 40.73495887716983]}",4.320319316897563
6135fed00c5109129a29ae49,Members Only,40.707341,-73.930959,Nightclub,"{'type': 'Point', 'coordinates': [-73.930959, 40.707341]}",4.335880947351462
6135fed00c5109129a29ae42,Salmagundi Club,40.7342655345608,-73.99437137091088,Art Gallery,"{'type': 'Point', 'coordinates': [-73.99437137091088, 40.7342655345608]}",4.360918222337402
6135fed00c5109129a29ae72,In an Uber,40.73304415220359,-74.00004457177805,Taxi,"{'type': 'Point', 'coordinates': [-74.00004457177805, 40.73304415220359]}",4.387808235036733
6135fed00c5109129a29ae38,Bossa Nova Civic Club,40.69787567776153,-73.92790887803375,Bar,"{'type': 'Point', 'coordinates': [-73.92790887803375, 40.69787567776153]}",4.425301462564774
6135fed00c5109129a29ae77,Dollar Rent A Car,40.736675939139,-73.97987865343966,Rental Car Location,"{'type': 'Point', 'coordinates': [-73.97987865343966, 40.736675939139]}",4.46644062884148
6135fed00c5109129a29ae6c,Song Car & Limousines Services,40.73238082914018,-73.95410299301147,Taxi,"{'type': 'Point', 'coordinates': [-73.95410299301147, 40.73238082914018]}",4.561850354913068
6135fed00c5109129a29ae3d,The Wing,40.73874360674251,-73.98852879978713,Club House,"{'type': 'Point', 'coordinates': [-73.98852879978713, 40.73874360674251]}",4.746235678590338
6135fed00c5109129a29ae3e,The Honorable William Wall,40.701590433674056,-74.0364607077861,Boat or Ferry,"{'type': 'Point', 'coordinates': [-74.0364607077861, 40.701590433674056]}",4.762178548863233
6135fed00c5109129a29ae8d,American Academy of Pet Grooming Inc.,40.739885,-73.981983,Pet Service,"{'type': 'Point', 'coordinates': [-73.981983, 40.739885]}",4.824995314184768
6135fed00c5109129a29ae46,<3 The Loves' Shack <3,40.69960227974657,-73.92285017425229,Nightclub,"{'type': 'Point', 'coordinates': [-73.92285017425229, 40.69960227974657]}",4.861278142162627
6135fed00c5109129a29ae7e,Gotham Limousine,40.740154,-73.986968,Airport Tram,"{'type': 'Point', 'coordinates': [-73.986968, 40.740154]}",4.884744740513439
6135fed00c5109129a29ae39,House of Yes,40.70677660225685,-73.9237041090557,Nightclub,"{'type': 'Point', 'coordinates': [-73.9237041090557, 40.70677660225685]}",4.911373431748874
6135fed00c5109129a29ae7f,Silvercup Limousine Inc,40.689687,-73.92276,Airport Tram,"{'type': 'Point', 'coordinates': [-73.92276, 40.689687]}",4.915962676946339
6135fed00c5109129a29ae4f,Jupiter Disco,40.70812936756463,-73.92349496109902,Nightclub,"{'type': 'Point', 'coordinates': [-73.92349496109902, 40.70812936756463]}",4.965474627927385
